Date,Open,High,Low,Close,Adj. Close,Volume
"Jun 6, 2024",782.45,782.72,773.30,779.85,769.45,"46,422,870"
"Jun 5, 2024",747.03,779.80,741.17,775.90,765.55,"81,631,650"
"Jun 4, 2024",778.50,779.50,727.00,741.58,731.68,"89,531,240"
"Jun 3, 2024",799.50,799.50,775.00,786.10,775.62,"72,637,256"
"May 31, 2024",759.50,768.00,757.00,765.78,755.56,"74,079,588"
"May 30, 2024",749.60,761.80,748.83,757.42,747.32,"33,755,350"
"May 29, 2024",759.00,761.92,750.63,754.15,744.09,"35,147,706"
"May 28, 2024",765.05,768.03,762.40,765.25,755.04,"27,908,904"
"May 27, 2024",761.67,772.50,759.53,763.85,753.66,"29,385,440"
"May 24, 2024",743.75,759.95,743.00,758.60,748.48,"31,060,206"
"May 23, 2024",729.33,747.83,728.53,746.30,736.35,"40,861,920"
"May 22, 2024",728.92,732.80,724.08,729.60,719.87,"39,996,278"
"May 21, 2024",725.05,734.85,725.05,729.40,719.67,"43,769,978"
"May 17, 2024",723.10,734.00,723.10,732.05,722.29,"20,920,190"
"May 16, 2024",723.03,731.28,717.75,730.13,720.39,"34,945,236"
"May 15, 2024",729.85,729.85,717.90,719.25,709.66,"38,931,996"
"May 14, 2024",726.13,732.75,725.15,730.47,720.73,"25,665,142"
"May 13, 2024",716.00,729.90,715.15,727.63,717.92,"27,047,202"
"May 10, 2024",719.50,725.97,713.40,718.95,709.36,"27,276,608"
"May 9, 2024",737.47,743.38,722.65,723.75,704.48,"46,281,278"
"May 8, 2024",747.97,748.47,740.17,741.33,721.58,"41,687,862"
"May 7, 2024",760.97,762.03,752.08,753.08,733.02,"28,480,602"
"May 6, 2024",761.00,767.25,758.58,761.33,741.05,"28,793,396"
"May 3, 2024",766.63,770.30,753.60,759.80,739.57,"31,865,242"
"May 2, 2024",761.00,768.50,760.17,766.13,745.72,"33,475,006"
"Apr 30, 2024",764.60,769.75,757.45,760.05,739.81,"52,307,382"
"Apr 29, 2024",757.50,767.22,753.28,764.75,744.39,"36,093,350"
"Apr 26, 2024",759.90,764.00,752.78,754.90,734.80,"24,854,694"
"Apr 25, 2024",753.13,759.85,753.13,755.38,735.26,"35,445,204"
"Apr 24, 2024",757.50,760.88,754.53,755.85,735.72,"22,441,580"
"Apr 23, 2024",763.15,763.25,751.63,753.80,733.73,"26,827,060"
"Apr 22, 2024",778.70,778.70,754.15,756.10,735.97,"42,298,438"
"Apr 19, 2024",743.28,767.47,740.13,765.65,745.26,"34,576,434"
"Apr 18, 2024",754.90,759.42,745.53,747.35,727.45,"34,234,884"
"Apr 16, 2024",743.50,756.45,741.13,754.63,734.53,"20,744,886"
"Apr 15, 2024",748.78,755.00,746.03,747.35,727.45,"23,415,248"
"Apr 12, 2024",760.50,764.92,756.72,759.47,739.25,"41,084,208"
"Apr 10, 2024",774.95,774.95,766.47,768.17,747.72,"27,807,400"
"Apr 9, 2024",777.42,777.42,770.15,774.28,753.66,"21,884,494"
"Apr 8, 2024",777.47,778.63,770.78,773.30,752.71,"20,482,940"
"Apr 5, 2024",769.50,777.25,765.08,774.78,754.14,"59,055,902"
"Apr 4, 2024",752.00,765.00,752.00,763.80,743.46,"88,935,066"
"Apr 3, 2024",736.05,747.83,735.70,741.15,721.41,"45,584,386"
"Apr 2, 2024",732.58,747.42,731.63,740.08,720.37,"41,225,446"
"Apr 1, 2024",729.00,736.90,727.80,735.25,715.67,"25,199,570"
"Mar 28, 2024",720.35,730.25,720.35,723.95,704.67,"55,592,142"
"Mar 27, 2024",711.78,723.97,710.63,720.35,701.17,"62,168,668"
"Mar 26, 2024",713.60,718.97,711.08,712.70,693.72,"56,844,290"
"Mar 22, 2024",720.50,725.38,718.88,721.42,702.21,"45,980,326"
"Mar 21, 2024",721.30,725.63,719.15,722.88,703.63,"28,922,860"
"Mar 20, 2024",724.53,725.83,712.33,715.53,696.47,"43,606,094"
"Mar 19, 2024",717.75,726.20,717.75,724.67,705.38,"36,183,594"
"Mar 18, 2024",723.50,728.00,717.90,723.03,703.77,"21,437,856"
"Mar 15, 2024",725.00,729.65,721.13,726.33,706.98,"143,613,804"
"Mar 14, 2024",731.05,733.00,722.15,727.72,708.35,"52,432,158"
"Mar 13, 2024",732.75,735.80,725.05,730.20,710.76,"63,067,454"
"Mar 12, 2024",717.00,732.00,714.63,729.78,710.34,"65,418,454"
"Mar 11, 2024",715.00,722.97,711.50,713.90,694.89,"50,531,094"
"Mar 7, 2024",722.75,725.53,720.70,723.05,703.80,"49,348,046"
"Mar 6, 2024",716.78,726.42,716.78,721.30,702.09,"42,409,530"
"Mar 5, 2024",711.00,721.50,710.83,720.42,701.24,"37,991,672"
"Mar 4, 2024",715.47,718.50,712.15,716.35,697.27,"35,616,474"
"Mar 1, 2024",700.00,716.38,700.00,715.38,696.33,"34,738,898"
"Feb 29, 2024",701.05,705.20,698.65,701.70,683.01,"53,295,700"
"Feb 28, 2024",710.08,712.10,702.00,704.70,685.93,"25,321,986"
"Feb 27, 2024",706.78,713.35,706.53,710.08,691.17,"32,087,150"
"Feb 26, 2024",706.78,717.42,706.78,711.15,692.21,"23,506,870"
"Feb 23, 2024",711.28,716.95,709.00,710.30,691.39,"29,833,452"
"Feb 22, 2024",708.88,714.40,706.10,709.78,690.87,"50,560,882"
"Feb 21, 2024",732.00,732.00,717.50,719.58,700.41,"45,893,136"
"Feb 20, 2024",707.50,728.63,705.90,727.15,707.79,"56,133,508"
"Feb 19, 2024",714.50,714.50,707.60,708.55,689.68,"34,451,756"
"Feb 16, 2024",711.95,713.85,704.22,709.95,691.05,"32,175,742"
"Feb 15, 2024",692.50,707.75,692.17,707.03,688.20,"41,584,944"
"Feb 14, 2024",688.00,695.75,681.78,692.03,673.60,"91,320,810"
"Feb 13, 2024",695.97,702.17,692.17,697.22,678.66,"57,580,994"
"Feb 12, 2024",699.83,706.83,691.67,695.00,676.49,"34,447,812"
"Feb 9, 2024",696.08,707.10,693.50,701.80,683.11,"56,642,124"
"Feb 8, 2024",714.92,719.47,700.25,701.53,682.84,"69,106,124"
"Feb 7, 2024",726.50,726.90,713.33,714.97,695.94,"54,837,086"
"Feb 6, 2024",722.78,724.85,716.30,722.05,702.82,"41,075,740"
"Feb 5, 2024",723.00,725.95,717.03,722.42,703.19,"38,605,046"
"Feb 2, 2024",737.50,740.42,721.03,723.08,703.82,"44,867,754"
"Feb 1, 2024",732.53,736.80,728.03,733.17,713.65,"32,690,740"
"Jan 31, 2024",719.75,737.47,718.40,731.28,711.80,"65,761,040"
"Jan 30, 2024",727.28,731.60,720.45,722.15,702.92,"41,728,768"
"Jan 29, 2024",724.03,731.40,722.90,727.33,707.96,"65,645,498"
"Jan 25, 2024",726.25,728.67,709.70,717.45,698.35,"98,941,852"
"Jan 24, 2024",690.13,729.22,690.13,727.95,708.57,"86,004,404"
"Jan 23, 2024",732.50,737.35,712.50,713.67,694.67,"115,469,402"
"Jan 19, 2024",752.97,755.13,734.20,735.33,715.74,"109,600,538"
"Jan 18, 2024",747.00,757.50,740.03,743.08,723.29,"161,070,930"
"Jan 17, 2024",785.00,798.40,764.20,768.75,748.28,"170,145,236"
"Jan 16, 2024",836.50,841.83,829.05,839.58,817.22,"25,322,500"
"Jan 15, 2024",823.85,840.45,821.80,836.40,814.13,"28,320,356"
"Jan 12, 2024",826.00,828.00,816.80,820.60,798.75,"19,773,552"
"Jan 11, 2024",830.00,831.45,821.50,824.50,802.54,"18,314,010"
"Jan 10, 2024",821.50,829.97,820.70,827.97,805.93,"16,115,824"
"Jan 9, 2024",833.58,838.90,823.38,825.25,803.27,"25,326,888"
"Jan 8, 2024",839.25,841.17,830.00,831.72,809.58,"17,998,470"
"Jan 5, 2024",843.58,852.45,834.05,841.10,818.70,"31,889,470"
"Jan 4, 2024",839.00,847.47,835.35,845.42,822.91,"26,734,056"
"Jan 3, 2024",851.00,852.35,834.47,836.45,814.18,"28,389,762"
"Jan 2, 2024",849.40,851.40,844.35,849.55,826.93,"29,242,092"
"Jan 1, 2024",853.00,854.58,846.00,849.05,826.44,"14,239,686"
"Dec 29, 2023",848.50,857.45,848.00,854.63,831.87,"25,011,426"
"Dec 28, 2023",854.65,860.70,851.00,852.63,829.92,"44,076,470"
"Dec 27, 2023",840.75,853.25,839.30,851.65,828.97,"27,009,078"
"Dec 26, 2023",836.63,842.97,834.28,841.22,818.82,"18,045,856"
"Dec 22, 2023",841.80,842.95,833.55,835.42,813.18,"48,578,850"
"Dec 21, 2023",828.50,844.88,825.13,843.35,820.89,"36,589,240"
"Dec 20, 2023",829.00,834.47,822.22,828.50,806.44,"34,232,520"
"Dec 19, 2023",825.00,829.33,822.03,826.45,804.44,"24,008,446"
"Dec 18, 2023",830.35,832.35,825.47,827.85,805.81,"18,014,754"
"Dec 15, 2023",825.00,834.00,823.30,828.28,806.22,"138,837,130"
"Dec 14, 2023",823.00,829.47,822.50,825.08,803.10,"35,172,366"
"Dec 13, 2023",816.22,818.00,807.55,815.45,793.74,"29,346,914"
"Dec 12, 2023",827.10,828.13,815.92,817.30,795.54,"36,581,476"
"Dec 11, 2023",825.03,831.85,823.50,825.50,803.52,"23,187,620"
"Dec 8, 2023",815.22,827.50,815.22,826.60,804.59,"33,728,038"
"Dec 7, 2023",812.50,817.00,808.10,815.22,793.52,"20,450,386"
"Dec 6, 2023",819.22,819.22,808.33,813.90,792.23,"38,613,060"
"Dec 5, 2023",818.25,819.50,808.25,811.85,790.23,"52,230,820"
"Dec 4, 2023",794.00,806.00,786.83,804.70,783.27,"50,662,456"
"Dec 1, 2023",778.95,782.88,776.05,777.70,756.99,"22,153,536"
"Nov 30, 2023",784.58,786.22,771.08,779.40,758.65,"69,491,440"
"Nov 29, 2023",766.95,781.50,766.50,779.58,758.82,"34,042,488"
"Nov 28, 2023",767.60,768.63,762.90,764.33,743.97,"28,489,338"
"Nov 24, 2023",760.60,766.58,759.92,766.05,745.65,"16,469,192"
"Nov 23, 2023",754.25,761.92,754.25,760.65,740.40,"13,046,220"
"Nov 22, 2023",760.00,760.00,751.78,756.28,736.14,"29,123,650"
"Nov 21, 2023",759.50,761.00,756.05,758.97,738.76,"24,959,972"
"Nov 20, 2023",756.50,756.50,750.78,752.60,732.56,"19,331,452"
"Nov 17, 2023",745.00,753.75,744.50,752.55,732.51,"23,701,874"
"Nov 16, 2023",754.85,759.50,751.88,754.17,734.09,"29,713,838"
"Nov 15, 2023",752.05,755.47,750.28,752.20,732.17,"41,245,460"
"Nov 13, 2023",746.05,747.97,742.95,744.40,724.58,"20,605,914"
"Nov 10, 2023",740.05,748.00,740.03,745.75,725.89,"14,015,186"
"Nov 9, 2023",743.00,746.30,741.75,742.83,723.04,"22,116,740"
"Nov 8, 2023",741.97,746.72,740.50,745.78,725.92,"31,399,546"
"Nov 7, 2023",747.00,747.00,738.60,743.63,723.82,"41,952,848"
"Nov 6, 2023",749.00,749.00,741.50,747.25,727.35,"25,593,730"
"Nov 3, 2023",744.00,745.70,740.83,741.88,722.12,"18,095,340"
"Nov 2, 2023",742.50,745.25,733.58,738.38,718.71,"45,225,154"
"Nov 1, 2023",731.13,738.72,731.13,737.25,717.62,"33,877,466"
"Oct 31, 2023",752.00,752.00,737.00,738.25,718.59,"32,634,824"
"Oct 30, 2023",731.63,744.97,730.95,742.55,722.78,"23,310,982"
"Oct 27, 2023",734.75,739.00,733.45,734.58,715.01,"31,940,532"
"Oct 26, 2023",745.63,746.00,730.13,731.70,712.22,"55,561,798"
"Oct 25, 2023",760.50,761.40,745.72,748.25,728.33,"28,311,996"
"Oct 23, 2023",761.75,764.38,750.05,753.03,732.97,"22,376,136"
"Oct 20, 2023",752.50,763.50,752.50,761.40,741.13,"21,094,010"
"Oct 19, 2023",752.70,763.13,751.60,757.47,737.30,"30,252,364"
"Oct 18, 2023",770.60,770.60,759.05,759.88,739.64,"31,216,200"
"Oct 17, 2023",777.88,777.88,767.50,770.60,750.08,"32,902,558"
"Oct 16, 2023",765.75,767.22,760.25,764.80,744.43,"17,856,084"
"Oct 13, 2023",770.00,774.40,764.97,767.88,747.43,"39,745,300"
"Oct 12, 2023",768.05,776.00,765.80,774.92,754.29,"22,025,336"
"Oct 11, 2023",765.05,771.08,764.25,769.80,749.30,"31,333,360"
"Oct 10, 2023",760.28,764.50,757.60,762.42,742.12,"33,266,292"
"Oct 9, 2023",764.00,765.00,756.00,758.13,737.94,"16,454,972"
"Oct 6, 2023",772.00,772.50,764.92,767.03,746.60,"17,759,356"
"Oct 5, 2023",767.53,775.78,766.30,767.88,747.43,"48,512,674"
"Oct 4, 2023",747.50,767.50,744.63,764.78,744.41,"54,649,430"
"Oct 3, 2023",763.50,763.50,753.00,754.03,733.95,"38,971,694"
"Sep 29, 2023",761.85,767.72,761.15,763.15,742.83,"32,053,782"
"Sep 28, 2023",767.00,768.80,759.17,761.85,741.56,"55,354,188"
"Sep 27, 2023",761.50,766.25,757.50,763.42,743.10,"39,338,538"
"Sep 26, 2023",762.50,770.00,762.50,768.83,748.35,"27,575,308"
"Sep 25, 2023",762.50,770.35,762.50,765.50,745.12,"40,208,754"
"Sep 22, 2023",779.50,782.20,761.88,764.83,744.46,"61,704,250"
"Sep 21, 2023",776.50,784.47,768.53,776.67,755.99,"72,841,442"
"Sep 20, 2023",799.50,799.50,780.20,781.85,761.03,"115,474,648"
"Sep 18, 2023",826.88,827.50,813.05,814.53,792.84,"37,056,288"
"Sep 15, 2023",825.00,835.00,825.00,830.88,808.75,"173,411,202"
"Sep 14, 2023",822.13,825.00,817.55,821.45,799.58,"23,538,848"
"Sep 13, 2023",815.65,825.80,814.30,821.95,800.06,"46,420,094"
"Sep 12, 2023",820.00,821.45,812.53,818.45,796.66,"39,033,340"
"Sep 11, 2023",814.45,818.25,812.00,815.90,794.17,"31,573,022"
"Sep 8, 2023",804.15,816.45,803.80,811.70,790.09,"34,502,210"
"Sep 7, 2023",797.75,807.00,793.58,805.42,783.98,"34,208,342"
"Sep 6, 2023",788.40,800.00,787.45,797.75,776.51,"56,320,910"
"Sep 5, 2023",794.20,794.20,785.30,787.45,766.48,"38,712,082"
"Sep 4, 2023",795.00,795.72,787.45,792.28,771.18,"25,073,638"
"Sep 1, 2023",785.50,789.50,779.67,787.35,766.38,"43,226,776"
"Aug 31, 2023",789.50,791.58,781.55,785.72,764.80,"100,075,772"
"Aug 30, 2023",801.97,801.97,786.85,789.35,768.33,"28,084,204"
"Aug 29, 2023",794.85,796.33,790.72,795.15,773.98,"35,538,932"
"Aug 28, 2023",780.75,791.33,780.75,788.88,767.87,"28,867,238"
"Aug 25, 2023",787.28,788.75,779.20,780.75,759.96,"30,069,756"
"Aug 24, 2023",796.65,798.10,788.08,789.65,768.62,"43,145,792"
"Aug 23, 2023",790.00,795.28,786.63,793.30,772.18,"36,498,588"
"Aug 22, 2023",798.17,799.00,790.00,791.35,770.28,"32,273,570"
"Aug 21, 2023",800.25,800.25,793.50,794.75,773.59,"21,837,270"
"Aug 18, 2023",793.78,798.15,792.75,795.38,774.20,"25,633,366"
"Aug 17, 2023",798.80,804.95,797.00,798.65,777.38,"52,884,040"
"Aug 16, 2023",791.55,804.83,790.65,803.10,781.71,"34,137,542"
"Aug 14, 2023",805.50,807.50,800.13,805.45,784.00,"31,304,410"
"Aug 11, 2023",819.20,819.20,808.10,809.40,787.85,"28,225,822"
"Aug 10, 2023",823.53,827.13,815.50,817.92,796.14,"50,781,118"
"Aug 9, 2023",826.50,827.25,815.55,825.25,803.27,"33,361,236"
"Aug 8, 2023",825.85,827.80,821.03,824.95,802.98,"43,773,828"
"Aug 7, 2023",831.55,831.55,823.78,825.63,803.64,"28,300,918"
"Aug 4, 2023",817.58,828.25,814.63,826.10,804.10,"37,388,304"
"Aug 3, 2023",820.00,825.67,811.50,814.33,792.64,"57,673,946"
"Aug 2, 2023",821.00,825.75,816.58,820.25,798.41,"28,116,322"
"Aug 1, 2023",827.22,833.72,825.00,831.13,808.99,"35,394,188"
"Jul 31, 2023",825.03,828.40,819.35,825.60,803.62,"34,565,006"
"Jul 28, 2023",830.75,834.45,820.55,821.75,799.87,"41,015,684"
"Jul 27, 2023",849.95,851.50,833.72,836.58,814.30,"59,741,302"
"Jul 26, 2023",849.80,849.80,844.00,845.35,822.84,"24,794,358"
"Jul 25, 2023",842.33,849.50,839.20,848.30,825.71,"55,992,596"
"Jul 24, 2023",839.25,842.33,835.05,839.20,816.85,"32,179,444"
"Jul 21, 2023",840.00,844.90,836.63,837.88,815.56,"42,154,248"
"Jul 20, 2023",840.58,846.00,840.00,844.38,821.89,"56,210,948"
"Jul 19, 2023",840.55,844.38,837.50,842.55,820.11,"32,935,134"
"Jul 18, 2023",849.00,852.00,835.00,838.75,816.42,"81,076,818"
"Jul 17, 2023",825.00,841.00,816.50,839.45,817.10,"49,252,928"
"Jul 14, 2023",826.80,826.80,817.50,822.25,800.35,"24,727,214"
"Jul 13, 2023",828.35,828.72,819.03,820.55,798.70,"41,913,546"
"Jul 12, 2023",827.67,833.15,813.58,816.47,794.73,"70,958,358"
"Jul 11, 2023",831.50,838.00,822.75,824.20,802.25,"50,670,426"
"Jul 10, 2023",830.50,838.38,824.85,828.22,806.17,"38,398,442"
"Jul 7, 2023",832.50,837.50,828.15,830.20,808.09,"19,926,336"
"Jul 6, 2023",836.50,843.92,830.20,837.50,815.20,"52,156,544"
"Jul 5, 2023",858.13,860.00,834.28,836.65,814.37,"37,165,754"
"Jul 4, 2023",861.72,873.50,856.90,864.10,841.09,"38,795,188"
"Jul 3, 2023",856.25,878.75,855.00,859.90,837.00,"44,104,116"
"Jun 30, 2023",852.00,854.40,841.63,850.70,828.05,"40,699,016"
"Jun 28, 2023",835.00,839.95,830.25,838.08,815.76,"59,562,950"
"Jun 27, 2023",821.47,836.45,819.28,829.30,807.22,"33,831,864"
"Jun 26, 2023",822.50,825.38,814.35,817.78,796.00,"16,130,314"
"Jun 23, 2023",818.78,829.95,817.03,821.75,799.87,"21,339,218"
"Jun 22, 2023",820.00,828.78,819.53,821.80,799.92,"56,596,140"
"Jun 21, 2023",808.00,818.63,805.50,817.80,796.02,"24,308,946"
"Jun 20, 2023",802.08,805.50,795.33,803.75,782.35,"20,005,626"
"Jun 19, 2023",805.50,807.13,799.17,802.08,780.72,"24,829,146"
"Jun 16, 2023",793.58,804.60,792.00,801.38,780.04,"15,779,272"
"Jun 15, 2023",802.00,802.97,789.50,791.03,769.96,"35,377,476"
"Jun 14, 2023",805.22,806.00,800.10,800.88,779.55,"20,113,968"
"Jun 13, 2023",795.05,804.50,795.05,801.75,780.40,"27,926,108"
"Jun 12, 2023",806.28,807.90,799.72,800.40,779.09,"13,408,292"
"Jun 9, 2023",807.95,809.25,803.50,805.30,783.86,"18,212,578"
"Jun 8, 2023",801.63,813.00,801.63,804.35,782.93,"37,395,522"
"Jun 7, 2023",801.72,806.28,798.00,803.85,782.44,"24,949,026"
"Jun 6, 2023",803.83,804.92,796.13,799.70,778.41,"32,182,852"
"Jun 5, 2023",807.25,808.25,801.22,802.20,780.84,"18,697,242"
"Jun 2, 2023",806.22,807.40,800.50,803.25,781.86,"17,859,710"
"Jun 1, 2023",809.95,809.95,800.00,802.00,780.64,"50,366,938"
"May 31, 2023",814.95,817.47,802.33,805.42,783.98,"43,334,270"
"May 30, 2023",816.80,821.33,814.28,818.38,796.58,"37,125,928"
"May 29, 2023",814.25,820.50,812.42,817.75,795.97,"21,816,292"
"May 26, 2023",809.50,809.50,801.13,807.90,786.39,"26,635,066"
"May 25, 2023",807.85,810.03,798.67,804.80,783.37,"29,776,930"
"May 24, 2023",813.78,817.38,806.80,807.90,786.39,"33,588,112"
"May 23, 2023",824.50,824.80,816.72,818.60,796.80,"22,470,074"
"May 22, 2023",822.50,826.45,816.35,820.53,798.68,"28,334,032"
"May 19, 2023",824.00,825.00,815.78,823.45,801.52,"30,460,332"
"May 18, 2023",824.00,826.97,820.00,822.50,800.60,"49,646,942"
"May 17, 2023",825.00,825.00,812.67,819.22,797.41,"30,466,868"
"May 16, 2023",835.90,835.90,822.00,823.65,801.72,"32,722,086"
"May 15, 2023",836.00,840.38,832.55,837.90,806.34,"18,512,260"
"May 12, 2023",823.50,836.40,822.13,833.90,802.49,"22,478,760"
"May 11, 2023",832.58,844.00,824.63,826.60,795.47,"35,734,618"
"May 10, 2023",822.25,827.33,816.55,826.05,794.94,"46,340,550"
"May 9, 2023",824.95,828.00,819.97,822.25,791.28,"43,688,938"
"May 8, 2023",817.50,825.17,815.00,822.22,791.26,"37,244,524"
"May 5, 2023",819.50,830.47,811.05,812.83,782.21,"62,770,416"
"May 4, 2023",843.55,867.22,843.55,863.90,831.36,"56,854,638"
"May 3, 2023",842.47,848.00,839.83,846.58,814.69,"29,407,270"
"May 2, 2023",844.35,849.50,841.00,843.63,811.85,"32,221,184"
"Apr 28, 2023",842.35,845.50,835.00,843.80,812.02,"27,916,272"
"Apr 27, 2023",835.25,842.63,832.92,840.50,808.84,"47,790,392"
"Apr 26, 2023",830.00,837.50,827.50,835.90,804.42,"27,392,750"
"Apr 25, 2023",843.85,843.85,830.95,832.08,800.74,"50,353,068"
"Apr 24, 2023",843.50,845.72,837.05,844.08,812.28,"35,675,852"
"Apr 21, 2023",834.50,838.47,831.63,837.30,805.76,"20,128,618"
"Apr 20, 2023",835.85,838.72,833.20,835.95,804.46,"32,922,716"
"Apr 19, 2023",832.50,835.15,828.58,832.85,801.48,"24,741,168"
"Apr 18, 2023",835.00,838.63,828.20,829.80,798.55,"29,637,226"
"Apr 17, 2023",860.00,860.00,826.65,833.33,801.94,"32,405,148"
"Apr 13, 2023",844.15,848.53,839.08,846.22,814.35,"35,330,086"
"Apr 12, 2023",834.00,844.10,833.90,842.45,810.72,"26,955,504"
"Apr 11, 2023",829.50,834.70,825.55,831.65,800.33,"42,361,542"
"Apr 10, 2023",831.63,835.50,827.00,829.22,797.99,"31,813,286"
"Apr 6, 2023",824.28,834.60,823.55,833.17,801.79,"44,637,344"
"Apr 5, 2023",809.30,828.00,808.00,826.88,795.73,"43,365,392"
"Apr 3, 2023",803.78,807.85,801.38,805.28,774.94,"40,025,398"
"Mar 31, 2023",797.80,806.47,796.20,804.78,774.46,"34,711,228"
"Mar 29, 2023",792.00,801.00,790.95,793.90,764.00,"39,763,612"
"Mar 28, 2023",782.85,791.45,782.05,790.10,760.34,"39,276,302"
"Mar 27, 2023",781.10,789.72,779.45,783.72,754.21,"31,872,006"
"Mar 24, 2023",780.00,786.95,777.47,780.33,750.93,"31,477,748"
"Mar 23, 2023",783.88,795.17,779.28,781.58,752.14,"28,364,178"
"Mar 22, 2023",792.00,793.03,782.65,787.90,758.22,"14,177,324"
"Mar 21, 2023",785.97,791.25,778.10,789.72,759.98,"33,050,494"
"Mar 20, 2023",783.97,784.05,772.70,780.88,751.46,"26,503,114"
"Mar 17, 2023",778.75,789.60,770.00,786.33,756.71,"22,950,876"
"Mar 16, 2023",769.50,779.55,766.03,775.95,746.72,"21,753,342"
"Mar 15, 2023",789.00,791.45,768.30,770.95,741.91,"37,264,754"
"Mar 14, 2023",785.13,791.80,779.65,782.17,752.71,"33,185,612"
"Mar 13, 2023",793.95,801.90,782.47,784.28,754.74,"26,443,550"
"Mar 10, 2023",805.22,806.88,792.50,794.33,764.41,"27,387,000"
"Mar 9, 2023",814.97,822.97,813.50,815.35,784.64,"20,700,166"
"Mar 8, 2023",810.00,819.75,810.00,815.28,784.57,"20,099,774"
"Mar 6, 2023",810.00,819.72,809.03,813.65,783.00,"27,004,710"
"Mar 3, 2023",798.00,810.00,794.00,807.95,777.52,"14,986,234"
"Mar 2, 2023",797.00,802.97,791.00,792.22,762.39,"17,391,814"
"Mar 1, 2023",806.00,806.50,797.88,799.03,768.93,"14,137,256"
"Feb 28, 2023",796.00,802.65,794.35,799.80,769.68,"18,993,992"
"Feb 27, 2023",792.95,799.50,788.65,796.45,766.45,"14,312,972"
"Feb 24, 2023",808.95,808.95,792.60,794.47,764.55,"17,061,740"
"Feb 23, 2023",806.50,809.42,796.05,801.63,771.43,"27,882,010"
"Feb 22, 2023",819.50,820.97,804.53,807.10,776.70,"10,359,102"
"Feb 21, 2023",820.00,831.17,817.00,823.25,792.24,"12,389,296"
"Feb 20, 2023",830.00,834.72,817.40,820.17,789.28,"8,086,706"
"Feb 17, 2023",830.50,834.08,821.47,827.95,796.77,"8,956,270"
"Feb 16, 2023",836.60,840.95,830.50,832.13,800.78,"8,062,500"
"Feb 15, 2023",839.00,839.00,828.38,835.15,803.69,"11,438,712"
"Feb 14, 2023",832.50,838.75,828.97,836.85,805.33,"10,908,592"
"Feb 13, 2023",827.50,830.88,822.28,829.17,797.94,"5,736,944"
"Feb 10, 2023",824.40,829.25,821.10,828.55,797.34,"8,172,116"
"Feb 9, 2023",830.00,830.83,817.78,825.28,794.19,"11,777,336"
"Feb 8, 2023",827.13,834.10,825.00,827.00,795.85,"8,444,826"
"Feb 7, 2023",829.70,832.45,816.30,827.10,795.95,"10,264,588"
"Feb 6, 2023",830.00,834.70,823.10,825.88,794.77,"11,167,672"
"Feb 3, 2023",805.50,830.25,803.50,829.40,798.16,"14,411,100"
"Feb 2, 2023",804.05,812.25,794.38,801.67,771.48,"17,497,106"
"Feb 1, 2023",812.00,832.50,803.00,813.78,783.12,"17,302,790"
"Jan 31, 2023",809.85,811.35,797.50,801.75,771.55,"18,596,244"
"Jan 30, 2023",797.50,812.65,791.00,807.08,776.68,"18,512,822"
"Jan 27, 2023",816.00,818.50,794.97,807.90,777.47,"35,179,948"
"Jan 25, 2023",845.70,846.47,822.65,824.33,793.28,"14,704,142"
"Jan 24, 2023",837.53,851.20,837.50,847.75,815.82,"24,983,940"
"Jan 23, 2023",833.13,841.30,830.70,836.55,805.04,"15,444,400"
"Jan 20, 2023",822.05,834.50,821.70,830.47,799.20,"18,843,404"
"Jan 19, 2023",818.50,825.00,816.50,822.05,791.09,"11,172,162"
"Jan 18, 2023",802.50,820.80,799.85,818.65,787.82,"19,090,642"
"Jan 17, 2023",794.90,805.50,788.75,804.45,774.15,"10,786,354"
"Jan 16, 2023",807.50,810.65,790.15,792.65,762.80,"14,748,094"
"Jan 13, 2023",799.38,804.95,793.00,800.33,770.18,"9,244,546"
"Jan 12, 2023",793.90,801.95,792.08,799.70,769.58,"9,250,070"
"Jan 11, 2023",783.97,799.00,780.00,795.45,765.49,"15,195,798"
"Jan 10, 2023",800.00,800.00,782.50,784.15,754.62,"16,371,766"
"Jan 9, 2023",798.00,805.78,795.00,798.75,768.67,"10,729,340"
"Jan 6, 2023",801.00,804.55,789.10,797.20,767.17,"9,092,462"
"Jan 5, 2023",807.50,809.03,794.70,799.85,769.72,"10,941,436"
"Jan 4, 2023",817.50,822.88,803.50,805.03,774.70,"10,351,600"
"Jan 3, 2023",811.10,821.50,811.10,819.67,788.80,"8,378,030"
"Jan 2, 2023",813.50,819.88,809.28,814.35,783.68,"4,381,378"
"Dec 30, 2022",822.50,822.50,810.00,814.08,783.41,"7,122,640"
"Dec 29, 2022",810.05,821.75,805.50,820.65,789.74,"11,012,896"
"Dec 28, 2022",811.55,816.50,811.55,814.90,784.21,"8,691,870"
"Dec 27, 2022",816.50,817.97,806.75,815.55,784.83,"7,926,772"
"Dec 26, 2022",799.75,819.50,795.00,814.72,784.04,"9,907,322"
"Dec 23, 2022",793.50,802.08,792.72,798.83,768.74,"10,693,152"
"Dec 22, 2022",811.10,813.75,804.50,806.03,775.67,"9,747,096"
"Dec 21, 2022",820.50,822.40,803.28,808.80,778.34,"9,269,198"
"Dec 20, 2022",810.10,818.20,810.10,816.70,785.94,"7,174,698"
"Dec 19, 2022",822.00,823.33,813.10,822.38,791.40,"9,604,542"
