Date,Open,High,Low,Close,Adj. Close,Volume
"Jul 8, 2025","1,628.00","1,646.20","1,621.50","1,638.70","1,638.70","4,590,681"
"Jul 7, 2025","1,640.00","1,644.00","1,623.00","1,627.00","1,627.00","3,294,523"
"Jul 4, 2025","1,625.00","1,643.40","1,612.30","1,640.70","1,640.70","4,411,273"
"Jul 3, 2025","1,618.50","1,632.40","1,615.00","1,618.70","1,618.70","5,259,695"
"Jul 2, 2025","1,618.00","1,649.00","1,603.40","1,610.50","1,610.50","8,653,641"
"Jul 1, 2025","1,609.00","1,617.70","1,600.50","1,606.80","1,606.80","4,178,937"
"Jun 30, 2025","1,615.00","1,615.00","1,594.10","1,601.80","1,601.80","6,294,505"
"Jun 27, 2025","1,619.00","1,629.60","1,602.40","1,608.00","1,608.00","8,912,268"
"Jun 26, 2025","1,608.80","1,624.00","1,606.60","1,616.00","1,616.00","6,519,233"
"Jun 25, 2025","1,590.00","1,619.90","1,585.10","1,614.90","1,614.90","7,813,533"
"Jun 24, 2025","1,601.00","1,609.00","1,576.60","1,581.60","1,581.60","8,083,992"
"Jun 23, 2025","1,601.00","1,601.00","1,575.40","1,584.00","1,584.00","7,943,676"
"Jun 20, 2025","1,619.00","1,630.70","1,608.90","1,622.90","1,622.90","9,202,821"
"Jun 19, 2025","1,623.90","1,630.00","1,611.50","1,618.40","1,618.40","5,147,760"
"Jun 18, 2025","1,621.00","1,644.70","1,621.00","1,632.90","1,632.90","5,629,707"
"Jun 17, 2025","1,620.70","1,647.40","1,615.60","1,639.90","1,639.90","7,622,083"
"Jun 16, 2025","1,600.00","1,634.80","1,597.10","1,623.80","1,623.80","5,591,842"
"Jun 13, 2025","1,576.00","1,609.00","1,570.20","1,602.00","1,602.00","6,968,315"
"Jun 12, 2025","1,617.00","1,628.00","1,598.10","1,608.60","1,608.60","10,483,574"
"Jun 11, 2025","1,590.10","1,634.60","1,590.10","1,631.10","1,631.10","10,597,410"
"Jun 10, 2025","1,584.00","1,607.50","1,577.50","1,596.00","1,596.00","8,591,925"
"Jun 9, 2025","1,578.00","1,588.00","1,571.00","1,572.90","1,572.90","2,903,202"
"Jun 6, 2025","1,554.70","1,568.90","1,543.10","1,563.80","1,563.80","3,960,020"
"Jun 5, 2025","1,547.90","1,567.70","1,541.60","1,554.30","1,554.30","6,948,539"
"Jun 4, 2025","1,543.00","1,557.30","1,541.40","1,551.20","1,551.20","4,548,307"
