Date,Open,High,Low,Close,Adj. Close,Volume
"Jul 22, 2025","1,427.40","1,431.90","1,410.70","1,412.80","1,407.18","20,396,320"
"Jul 21, 2025","1,465.00","1,476.00","1,423.10","1,428.60","1,422.92","22,442,744"
"Jul 18, 2025","1,484.80","1,484.80","1,469.10","1,476.00","1,470.13","10,296,318"
"Jul 17, 2025","1,487.40","1,489.60","1,473.90","1,476.40","1,470.53","11,854,613"
"Jul 16, 2025","1,473.00","1,491.00","1,471.50","1,485.60","1,479.69","10,409,983"
"Jul 15, 2025","1,486.20","1,496.50","1,482.40","1,485.40","1,479.49","8,132,454"
"Jul 14, 2025","1,492.20","1,500.00","1,479.10","1,483.70","1,477.80","10,311,846"
"Jul 11, 2025","1,512.00","1,515.00","1,490.30","1,495.20","1,489.25","7,234,991"
"Jul 10, 2025","1,519.70","1,524.70","1,507.50","1,517.20","1,511.16","10,047,129"
"Jul 9, 2025","1,536.70","1,551.00","1,510.10","1,519.00","1,512.96","8,870,660"
"Jul 8, 2025","1,536.00","1,544.90","1,530.20","1,537.60","1,531.48","7,171,261"
"Jul 7, 2025","1,526.60","1,544.80","1,525.00","1,541.50","1,535.37","7,251,074"
"Jul 4, 2025","1,524.00","1,530.00","1,517.20","1,527.30","1,521.22","6,603,501"
"Jul 3, 2025","1,520.80","1,531.90","1,513.00","1,517.80","1,511.76","11,283,291"
"Jul 2, 2025","1,528.40","1,530.00","1,508.70","1,518.80","1,512.76","6,361,002"
"Jul 1, 2025","1,500.60","1,531.40","1,500.10","1,528.40","1,522.32","10,368,523"
"Jun 30, 2025","1,513.80","1,524.80","1,496.00","1,500.60","1,494.63","8,409,527"
"Jun 27, 2025","1,499.40","1,522.00","1,496.90","1,515.40","1,509.37","11,117,052"
"Jun 26, 2025","1,469.10","1,498.80","1,465.10","1,495.30","1,489.35","14,657,893"
"Jun 25, 2025","1,464.00","1,472.40","1,460.50","1,467.30","1,461.46","7,525,851"
"Jun 24, 2025","1,465.00","1,475.00","1,443.10","1,450.80","1,445.03","16,402,744"
"Jun 23, 2025","1,453.00","1,463.80","1,442.00","1,456.80","1,451.00","5,989,078"
"Jun 20, 2025","1,431.00","1,471.00","1,428.10","1,466.20","1,460.37","29,010,635"
"Jun 19, 2025","1,430.10","1,439.90","1,425.70","1,433.30","1,427.60","10,007,230"
"Jun 18, 2025","1,430.00","1,442.80","1,425.70","1,430.10","1,424.41","6,681,735"
"Jun 17, 2025","1,448.00","1,448.00","1,425.80","1,431.20","1,425.51","10,366,599"
"Jun 16, 2025","1,426.90","1,442.40","1,424.40","1,437.80","1,432.08","8,458,093"
