Date,Open,High,Low,Close,Adj. Close,Volume
"Jun 19, 2025","1,408.00","1,414.70","1,404.70","1,411.30","1,400.49","8,849,883"
"Jun 18, 2025","1,417.00","1,432.00","1,410.20","1,412.60","1,401.78","6,751,745"
"Jun 17, 2025","1,426.90","1,429.80","1,417.80","1,423.20","1,412.30","6,970,098"
"Jun 16, 2025","1,416.60","1,429.00","1,414.20","1,426.90","1,415.97","5,451,137"
"Jun 13, 2025","1,403.60","1,421.50","1,403.60","1,416.10","1,405.26","7,573,103"
"Jun 12, 2025","1,430.50","1,436.50","1,420.00","1,425.20","1,414.29","7,953,247"
"Jun 11, 2025","1,421.80","1,434.50","1,418.60","1,431.00","1,420.04","7,136,877"
"Jun 10, 2025","1,439.00","1,441.70","1,416.50","1,422.90","1,412.00","12,905,272"
"Jun 9, 2025","1,465.00","1,466.80","1,433.40","1,434.80","1,423.81","11,022,031"
"Jun 6, 2025","1,448.60","1,461.40","1,442.10","1,459.70","1,448.52","11,580,994"
"Jun 5, 2025","1,430.90","1,459.00","1,427.30","1,454.80","1,443.66","11,385,668"
"Jun 4, 2025","1,437.40","1,440.10","1,426.40","1,431.00","1,420.04","8,025,388"
"Jun 3, 2025","1,454.90","1,455.00","1,432.00","1,437.90","1,426.89","11,167,345"
"Jun 2, 2025","1,442.00","1,460.00","1,432.80","1,450.50","1,439.39","9,458,990"
"May 30, 2025","1,459.90","1,460.90","1,444.30","1,445.80","1,434.73","11,803,975"
"May 29, 2025","1,456.60","1,462.90","1,445.00","1,456.50","1,445.35","15,545,514"
"May 28, 2025","1,447.60","1,458.00","1,442.50","1,453.80","1,442.67","8,618,343"
"May 27, 2025","1,452.50","1,463.00","1,435.70","1,446.40","1,435.32","14,842,959"
"May 26, 2025","1,458.00","1,471.60","1,455.00","1,460.60","1,449.42","5,608,725"
"May 23, 2025","1,442.20","1,451.80","1,434.40","1,449.80","1,438.70","5,203,706"
"May 22, 2025","1,441.10","1,445.30","1,427.80","1,442.10","1,431.06","7,245,933"
"May 21, 2025","1,442.90","1,451.30","1,438.50","1,444.70","1,433.64","5,510,460"
"May 20, 2025","1,450.20","1,459.00","1,435.50","1,438.20","1,427.19","11,352,383"
"May 19, 2025","1,446.50","1,459.70","1,443.80","1,449.00","1,437.91","6,005,334"
"May 16, 2025","1,453.30","1,458.70","1,447.00","1,454.00","1,442.87","6,439,208"
"May 15, 2025","1,425.90","1,456.50","1,415.50","1,450.80","1,439.69","18,209,264"
"May 14, 2025","1,429.90","1,440.70","1,417.30","1,426.20","1,415.28","8,026,837"
"May 13, 2025","1,440.10","1,447.90","1,427.40","1,430.60","1,419.65","12,475,424"
"May 12, 2025","1,409.40","1,453.00","1,404.00","1,448.50","1,437.41","9,925,445"
"May 9, 2025","1,415.20","1,419.90","1,387.00","1,388.90","1,378.27","13,491,197"
"May 8, 2025","1,438.60","1,448.90","1,426.10","1,435.50","1,424.51","15,306,490"
"May 7, 2025","1,425.00","1,442.00","1,421.00","1,435.40","1,424.41","10,480,453"
"May 6, 2025","1,429.00","1,433.70","1,420.40","1,431.60","1,420.64","6,301,690"
"May 5, 2025","1,440.00","1,446.80","1,426.00","1,429.40","1,418.46","4,565,705"
"May 2, 2025","1,426.90","1,446.60","1,424.60","1,430.10","1,419.15","8,842,434"
"Apr 30, 2025","1,433.00","1,433.70","1,400.00","1,427.00","1,416.07","14,192,027"
"Apr 29, 2025","1,428.80","1,438.30","1,422.60","1,429.80","1,418.85","10,786,910"
"Apr 28, 2025","1,405.60","1,435.00","1,403.80","1,428.80","1,417.86","10,948,561"
"Apr 25, 2025","1,410.00","1,414.80","1,388.40","1,404.80","1,394.04","11,705,093"
"Apr 24, 2025","1,416.30","1,421.20","1,398.80","1,402.70","1,391.96","15,678,099"
"Apr 23, 2025","1,429.00","1,429.90","1,411.30","1,424.40","1,413.49","13,990,764"
"Apr 22, 2025","1,412.80","1,418.80","1,398.90","1,416.50","1,405.65","16,135,274"
"Apr 21, 2025","1,436.00","1,436.00","1,404.70","1,409.80","1,399.01","16,882,426"
"Apr 17, 2025","1,362.00","1,408.90","1,360.10","1,406.70","1,395.93","17,490,424"
"Apr 16, 2025","1,357.00","1,359.70","1,342.90","1,356.40","1,346.01","14,039,073"
"Apr 15, 2025","1,351.00","1,354.30","1,336.20","1,350.20","1,339.86","15,202,603"
"Apr 11, 2025","1,305.10","1,325.00","1,305.10","1,311.65","1,301.61","13,064,247"
"Apr 9, 2025","1,304.95","1,305.10","1,284.50","1,300.80","1,290.84","13,005,622"
"Apr 8, 2025","1,299.85","1,310.05","1,287.35","1,299.90","1,289.95","13,085,762"
"Apr 7, 2025","1,295.25","1,325.00","1,265.00","1,287.55","1,277.69","19,185,012"
"Apr 4, 2025","1,329.55","1,338.55","1,322.10","1,335.30","1,325.08","8,648,542"
"Apr 3, 2025","1,321.95","1,333.00","1,321.25","1,329.55","1,319.37","4,591,008"
"Apr 2, 2025","1,322.15","1,337.95","1,322.15","1,331.25","1,321.06","8,042,214"
"Apr 1, 2025","1,340.00","1,352.35","1,315.40","1,318.45","1,308.35","14,288,024"
"Mar 28, 2025","1,336.00","1,357.95","1,327.20","1,348.35","1,338.03","8,266,544"
"Mar 27, 2025","1,333.15","1,351.50","1,333.15","1,336.65","1,326.42","15,109,614"
"Mar 26, 2025","1,344.05","1,358.00","1,331.50","1,335.90","1,325.67","10,859,639"
"Mar 25, 2025","1,359.00","1,363.80","1,330.05","1,343.70","1,333.41","16,419,207"
"Mar 24, 2025","1,355.95","1,373.00","1,345.05","1,358.15","1,347.75","9,352,280"
"Mar 21, 2025","1,316.00","1,349.00","1,311.60","1,343.10","1,332.82","60,494,318"
"Mar 20, 2025","1,320.00","1,324.25","1,311.05","1,321.70","1,311.58","10,886,735"
"Mar 19, 2025","1,305.60","1,318.30","1,302.15","1,313.10","1,303.05","11,278,014"
"Mar 18, 2025","1,269.00","1,269.00","1,269.00","1,269.00","1,259.28",-
"Mar 17, 2025","1,257.05","1,273.95","1,254.75","1,269.00","1,259.28","11,164,812"
"Mar 13, 2025","1,251.05","1,255.60","1,245.30","1,250.05","1,240.48","8,132,940"
"Mar 12, 2025","1,246.95","1,251.95","1,235.30","1,243.95","1,234.43","11,548,372"
"Mar 11, 2025","1,217.20","1,248.00","1,217.20","1,245.40","1,235.86","10,927,950"
"Mar 10, 2025","1,208.00","1,225.80","1,208.00","1,214.85","1,205.55","7,363,437"
"Mar 7, 2025","1,211.10","1,217.85","1,206.30","1,214.55","1,205.25","6,620,284"
"Mar 6, 2025","1,227.95","1,227.95","1,209.00","1,218.05","1,208.72","11,949,475"
"Mar 5, 2025","1,217.00","1,225.95","1,211.30","1,215.70","1,206.39","9,052,846"
"Mar 4, 2025","1,207.15","1,216.65","1,206.25","1,210.40","1,201.13","9,574,490"
"Mar 3, 2025","1,210.50","1,217.00","1,204.15","1,206.20","1,196.96","8,158,881"
"Feb 28, 2025","1,216.00","1,225.00","1,200.10","1,204.10","1,194.88","20,215,075"
"Feb 27, 2025","1,225.15","1,234.85","1,218.45","1,222.45","1,213.09","12,008,162"
"Feb 25, 2025","1,226.60","1,231.65","1,221.00","1,224.15","1,214.78","11,059,417"
"Feb 24, 2025","1,226.70","1,231.90","1,210.25","1,218.35","1,209.02","11,522,480"
"Feb 21, 2025","1,241.10","1,244.70","1,224.55","1,232.95","1,223.51","7,786,428"
"Feb 20, 2025","1,255.35","1,264.00","1,246.75","1,249.95","1,240.38","8,398,849"
"Feb 19, 2025","1,234.85","1,264.45","1,230.25","1,261.65","1,251.99","10,683,412"
"Feb 18, 2025","1,252.90","1,257.60","1,237.05","1,243.05","1,233.53","8,135,042"
"Feb 17, 2025","1,251.15","1,258.15","1,233.25","1,251.15","1,241.57","8,386,151"
"Feb 14, 2025","1,252.10","1,263.50","1,244.45","1,260.10","1,250.45","10,368,438"
"Feb 13, 2025","1,252.55","1,266.00","1,245.90","1,248.90","1,239.34","7,263,785"
"Feb 12, 2025","1,257.20","1,269.75","1,244.65","1,251.80","1,242.21","8,809,352"
"Feb 11, 2025","1,255.85","1,261.85","1,248.40","1,252.75","1,243.16","6,586,627"
"Feb 10, 2025","1,257.20","1,265.00","1,249.35","1,262.60","1,252.93","5,740,361"
"Feb 7, 2025","1,272.00","1,275.00","1,249.55","1,256.90","1,247.28","7,382,039"
"Feb 6, 2025","1,275.00","1,279.00","1,263.20","1,272.40","1,262.66","8,396,554"
"Feb 5, 2025","1,270.20","1,277.75","1,265.15","1,267.70","1,257.99","6,840,709"
