Date,Open,High,Low,Close,Adj. Close,Volume
"Jul 2, 2025","3,487.20","3,489.90","3,420.00","3,423.30","3,399.04","3,090,585"
"Jul 1, 2025","3,455.00","3,485.00","3,413.50","3,429.70","3,405.40","2,375,183"
"Jun 30, 2025","3,439.90","3,464.90","3,430.00","3,462.00","3,437.47","1,468,351"
"Jun 27, 2025","3,455.00","3,466.40","3,431.00","3,441.10","3,416.72","1,778,433"
"Jun 26, 2025","3,444.80","3,451.40","3,415.30","3,441.80","3,417.41","2,879,106"
"Jun 25, 2025","3,407.30","3,450.00","3,400.00","3,444.80","3,420.39","1,757,699"
"Jun 24, 2025","3,434.60","3,442.10","3,382.00","3,390.40","3,366.38","3,403,048"
"Jun 23, 2025","3,415.00","3,425.00","3,370.00","3,393.60","3,369.55","3,123,421"
"Jun 20, 2025","3,425.00","3,446.30","3,410.90","3,435.70","3,411.36","2,351,248"
"Jun 19, 2025","3,450.00","3,451.00","3,413.00","3,424.00","3,399.74","2,672,768"
"Jun 18, 2025","3,519.10","3,538.00","3,443.10","3,451.40","3,426.95","2,696,327"
"Jun 17, 2025","3,510.00","3,520.00","3,488.10","3,515.30","3,490.39","2,111,940"
"Jun 16, 2025","3,440.00","3,509.00","3,426.20","3,496.30","3,471.53","1,934,088"
"Jun 13, 2025","3,393.20","3,450.50","3,393.20","3,445.70","3,421.29","2,178,493"
"Jun 12, 2025","3,471.90","3,474.70","3,423.20","3,434.20","3,409.87","4,060,134"
"Jun 11, 2025","3,470.00","3,489.00","3,449.10","3,471.90","3,447.30","2,847,013"
"Jun 10, 2025","3,440.00","3,485.80","3,423.20","3,462.90","3,438.36","2,419,874"
"Jun 9, 2025","3,400.00","3,434.00","3,390.90","3,421.90","3,397.65","1,718,678"
"Jun 6, 2025","3,371.10","3,390.90","3,358.70","3,384.20","3,360.22","2,070,390"
"Jun 5, 2025","3,409.00","3,409.00","3,363.70","3,371.10","3,347.21","3,584,683"
"Jun 4, 2025","3,389.00","3,394.80","3,370.00","3,380.90","3,356.94","2,544,807"
"Jun 3, 2025","3,446.00","3,473.50","3,400.50","3,405.20","3,351.29","2,848,125"
"Jun 2, 2025","3,450.00","3,460.00","3,418.60","3,449.80","3,395.18","1,877,585"
"May 30, 2025","3,490.00","3,506.70","3,453.10","3,463.40","3,408.56","3,404,365"
"May 29, 2025","3,504.70","3,532.50","3,486.50","3,498.10","3,442.71","3,188,072"
"May 28, 2025","3,520.00","3,529.00","3,493.00","3,497.70","3,442.32","1,222,933"
"May 27, 2025","3,532.00","3,540.00","3,483.10","3,498.70","3,443.30","2,467,680"
"May 26, 2025","3,521.00","3,545.00","3,510.10","3,537.30","3,481.29","967,470"
"May 23, 2025","3,477.00","3,535.00","3,465.60","3,514.60","3,458.95","1,274,331"
"May 22, 2025","3,495.00","3,497.80","3,451.30","3,477.00","3,421.95","2,034,383"
"May 21, 2025","3,508.00","3,537.00","3,498.30","3,525.80","3,469.98","1,440,153"
"May 20, 2025","3,531.80","3,558.00","3,494.00","3,498.30","3,442.91","2,038,374"
"May 19, 2025","3,550.00","3,550.00","3,503.70","3,518.80","3,463.09","2,537,377"
"May 16, 2025","3,593.90","3,593.90","3,546.10","3,561.30","3,504.91","1,666,727"
"May 15, 2025","3,564.00","3,600.00","3,514.10","3,579.90","3,523.22","3,548,330"
"May 14, 2025","3,521.00","3,561.00","3,508.60","3,548.70","3,492.51","2,119,499"
"May 13, 2025","3,620.40","3,623.00","3,510.50","3,515.00","3,459.35","3,062,887"
"May 12, 2025","3,505.00","3,630.50","3,502.20","3,620.40","3,563.08","2,228,678"
"May 9, 2025","3,399.00","3,446.20","3,398.10","3,440.30","3,385.83","2,531,757"
"May 8, 2025","3,448.00","3,477.00","3,428.70","3,448.90","3,394.29","2,543,591"
"May 7, 2025","3,420.60","3,459.50","3,420.60","3,445.10","3,390.55","1,477,128"
"May 6, 2025","3,460.00","3,473.00","3,437.00","3,460.00","3,405.22","1,324,763"
"May 5, 2025","3,450.00","3,504.50","3,446.40","3,454.30","3,399.61","1,284,443"
"May 2, 2025","3,472.00","3,491.50","3,420.00","3,431.00","3,376.68","1,721,761"
"Apr 30, 2025","3,472.00","3,509.90","3,366.00","3,453.70","3,399.02","2,809,332"
"Apr 29, 2025","3,455.00","3,495.00","3,430.40","3,472.50","3,417.52","1,578,332"
